depth	age	Mg/Ca	Sr/Ca	
16.988	7628.817	42.785	0.372	
16.988	7628.796	49.086	0.422	
16.988	7628.775	54.758	0.418	
16.988	7628.753	52.948	0.502	
16.988	7628.732	47.238	0.413	
16.987	7628.710	51.749	0.427	
16.987	7628.689	41.189	0.359	
16.987	7628.667	47.771	0.397	
16.987	7628.646	42.317	0.384	
16.987	7628.624	47.900	0.403	
16.987	7628.603	41.536	0.359	
16.987	7628.581	55.342	0.440	
16.987	7628.560	48.629	0.343	
16.987	7628.538	54.080	0.424	
16.987	7628.517	49.587	0.395	
16.987	7628.495	51.240	0.413	
16.987	7628.474	46.091	0.368	
16.987	7628.452	50.156	0.468	
16.987	7628.431	51.104	0.432	
16.986	7628.409	51.404	0.423	
16.986	7628.388	41.273	0.355	
16.986	7628.366	47.175	0.430	
16.986	7628.345	46.278	0.440	
16.986	7628.323	49.494	0.392	
16.986	7628.302	45.103	0.374	
16.986	7628.280	52.067	0.462	
16.986	7628.259	45.669	0.400	
16.986	7628.237	47.020	0.365	
16.986	7628.216	55.187	0.432	
16.986	7628.194	50.013	0.400	
16.986	7628.172	50.370	0.393	
16.986	7628.151	47.793	0.445	
16.985	7628.129	50.852	0.428	
16.985	7628.108	47.035	0.414	
16.985	7628.086	40.671	0.371	
16.985	7628.065	40.890	0.377	
16.985	7628.043	45.618	0.392	
16.985	7628.022	41.562	0.378	
16.985	7628.000	48.465	0.435	
16.985	7627.979	50.056	0.430	
16.985	7627.957	40.853	0.343	
16.985	7627.936	48.166	0.363	
16.985	7627.914	48.187	0.389	
16.985	7627.893	44.762	0.390	
16.985	7627.871	48.011	0.409	
16.984	7627.850	47.198	0.374	
16.984	7627.828	47.558	0.445	
16.984	7627.806	49.481	0.471	
16.984	7627.785	49.018	0.397	
16.984	7627.763	51.625	0.406	
16.984	7627.742	48.203	0.416	
16.984	7627.720	45.900	0.386	
16.984	7627.699	50.090	0.402	
16.984	7627.677	51.422	0.420	
16.984	7627.656	42.068	0.391	
16.984	7627.634	51.594	0.490	
16.984	7627.613	51.233	0.441	
16.984	7627.591	50.631	0.395	
16.984	7627.570	47.382	0.421	
16.983	7627.548	51.682	0.383	
16.983	7627.527	47.561	0.393	
16.983	7627.505	49.302	0.377	
16.983	7627.484	53.898	0.425	
16.983	7627.462	49.401	0.371	
16.983	7627.441	47.438	0.390	
16.983	7627.419	46.713	0.400	
16.983	7627.398	45.002	0.433	
16.983	7627.376	43.214	0.371	
16.983	7627.355	50.757	0.406	
16.983	7627.333	42.672	0.386	
16.983	7627.312	48.703	0.430	
16.983	7627.290	49.614	0.390	
16.982	7627.269	52.650	0.483	
16.982	7627.247	46.520	0.425	
16.982	7627.226	44.254	0.429	
16.982	7627.204	51.279	0.410	
16.982	7627.183	48.986	0.445	
16.982	7627.161	49.693	0.408	
16.982	7627.140	47.743	0.416	
16.982	7627.118	50.230	0.417	
16.982	7627.097	49.536	0.448	
16.982	7627.075	50.532	0.460	
16.982	7627.054	52.647	0.444	
16.982	7627.032	52.668	0.450	
16.982	7627.011	48.417	0.412	
16.982	7626.990	46.499	0.405	
16.981	7626.968	50.424	0.518	
16.981	7626.947	53.269	0.407	
16.981	7626.925	44.393	0.381	
16.981	7626.904	53.989	0.437	
16.981	7626.882	47.781	0.405	
16.981	7626.861	48.999	0.378	
16.981	7626.839	47.963	0.432	
16.981	7626.818	47.885	0.405	
16.981	7626.796	49.910	0.455	
16.981	7626.775	49.539	0.427	
16.981	7626.754	47.704	0.441	
16.981	7626.732	51.242	0.404	
16.981	7626.711	52.799	0.411	
16.980	7626.689	48.859	0.460	
16.980	7626.668	46.751	0.366	
16.980	7626.646	58.573	0.464	
16.980	7626.625	49.230	0.410	
16.980	7626.603	49.411	0.482	
16.980	7626.582	50.691	0.396	
16.980	7626.561	46.237	0.411	
16.980	7626.539	45.160	0.343	
16.980	7626.518	52.241	0.416	
16.980	7626.496	45.817	0.346	
16.980	7626.475	51.873	0.395	
16.980	7626.453	50.419	0.396	
16.980	7626.432	52.430	0.440	
16.979	7626.411	41.517	0.336	
16.979	7626.389	53.452	0.450	
16.979	7626.368	42.329	0.366	
16.979	7626.346	51.490	0.449	
16.979	7626.325	46.172	0.389	
16.979	7626.303	46.416	0.429	
16.979	7626.282	40.790	0.364	
16.979	7626.261	46.438	0.397	
16.979	7626.239	58.404	0.410	
16.979	7626.218	50.279	0.431	
16.979	7626.196	48.367	0.391	
16.979	7626.175	51.975	0.393	
16.979	7626.154	45.561	0.404	
16.979	7626.132	54.944	0.401	
16.978	7626.111	46.679	0.390	
16.978	7626.089	53.828	0.403	
16.978	7626.068	46.167	0.400	
16.978	7626.047	48.303	0.369	
16.978	7626.025	45.362	0.399	
16.978	7626.004	41.726	0.385	
16.978	7625.982	49.201	0.402	
16.978	7625.961	50.398	0.422	
16.978	7625.939	49.917	0.385	
16.978	7625.918	50.087	0.380	
16.978	7625.897	44.448	0.364	
16.978	7625.875	50.022	0.394	
16.978	7625.854	58.046	0.402	
16.977	7625.832	51.503	0.432	
16.977	7625.811	53.649	0.431	
16.977	7625.790	48.431	0.409	
16.977	7625.768	51.047	0.424	
16.977	7625.747	52.752	0.432	
16.977	7625.725	78.005	0.419	
16.977	7625.704	50.670	0.438	
16.977	7625.683	51.413	0.455	
16.977	7625.661	48.019	0.461	
16.977	7625.640	49.876	0.433	
16.977	7625.619	50.609	0.404	
16.977	7625.597	55.026	0.423	
16.977	7625.576	56.503	0.417	
16.977	7625.554	49.369	0.433	
16.976	7625.533	46.853	0.393	
16.976	7625.512	52.650	0.413	
16.976	7625.490	49.062	0.355	
16.976	7625.469	51.457	0.430	
16.976	7625.447	45.376	0.386	
16.976	7625.426	48.721	0.381	
16.976	7625.405	43.534	0.359	
16.976	7625.383	46.694	0.404	
16.976	7625.362	44.939	0.374	
16.976	7625.340	44.448	0.356	
16.976	7625.319	39.169	0.341	
16.976	7625.298	45.038	0.380	
16.976	7625.276	41.938	0.330	
16.975	7625.255	53.104	0.377	
16.975	7625.233	46.665	0.382	
16.975	7625.212	46.389	0.417	
16.975	7625.191	42.441	0.325	
16.975	7625.169	54.120	0.449	
16.975	7625.148	46.903	0.375	
16.975	7625.127	48.547	0.367	
16.975	7625.105	42.812	0.329	
16.975	7625.084	50.471	0.461	
16.975	7625.062	44.365	0.375	
16.975	7625.041	45.360	0.358	
16.975	7625.020	42.414	0.369	
16.975	7624.998	53.164	0.406	
16.975	7624.977	47.989	0.378	
16.974	7624.955	51.134	0.407	
16.974	7624.934	44.791	0.387	
16.974	7624.913	50.344	0.418	
16.974	7624.891	49.649	0.384	
16.974	7624.870	53.775	0.383	
16.974	7624.849	50.562	0.392	
16.974	7624.827	47.192	0.369	
16.974	7624.806	51.019	0.429	
16.974	7624.784	54.269	0.435	
16.974	7624.763	44.424	0.396	
16.974	7624.742	51.424	0.391	
16.974	7624.720	44.267	0.380	
16.974	7624.699	44.475	0.396	
16.973	7624.677	47.115	0.326	
16.973	7624.656	44.246	0.367	
16.973	7624.635	45.810	0.376	
16.973	7624.613	48.019	0.373	
16.973	7624.592	48.290	0.391	
16.973	7624.571	52.249	0.421	
16.973	7624.549	45.349	0.362	
16.973	7624.528	48.492	0.367	
16.973	7624.506	44.100	0.397	
16.973	7624.485	47.624	0.362	
16.973	7624.464	46.949	0.387	
16.973	7624.442	51.193	0.391	
16.973	7624.421	48.983	0.414	
16.972	7624.399	48.457	0.409	
16.972	7624.378	54.394	0.420	
16.972	7624.357	49.495	0.419	
16.972	7624.335	47.262	0.372	
16.972	7624.314	50.525	0.395	
16.972	7624.292	49.256	0.390	
16.972	7624.271	46.488	0.418	
16.972	7624.250	48.026	0.397	
16.972	7624.228	46.819	0.368	
16.972	7624.207	51.458	0.383	
16.972	7624.185	52.151	0.449	
16.972	7624.164	48.840	0.388	
16.972	7624.143	48.505	0.380	
16.972	7624.121	51.518	0.403	
16.971	7624.100	49.915	0.398	
16.971	7624.078	46.961	0.412	
16.971	7624.057	49.332	0.384	
16.971	7624.036	47.456	0.412	
16.971	7624.014	53.086	0.441	
16.971	7623.993	47.698	0.386	
16.971	7623.971	55.090	0.403	
16.971	7623.950	47.393	0.395	
16.971	7623.929	45.807	0.344	
16.971	7623.907	51.655	0.454	
16.971	7623.886	50.606	0.446	
16.971	7623.864	51.760	0.403	
16.971	7623.843	54.987	0.412	
16.970	7623.822	50.650	0.395	
16.970	7623.800	44.945	0.389	
16.970	7623.779	50.848	0.375	
16.970	7623.757	44.733	0.477	
16.970	7623.736	45.288	0.377	
16.970	7623.715	48.861	0.490	
16.970	7623.693	43.707	0.396	
16.970	7623.672	46.490	0.469	
16.970	7623.650	51.194	0.420	
16.970	7623.629	43.879	0.372	
16.970	7623.608	48.150	0.408	
16.970	7623.586	53.851	0.402	
16.970	7623.565	53.901	0.439	
16.970	7623.543	50.276	0.485	
16.969	7623.522	47.776	0.418	
16.969	7623.501	51.220	0.445	
16.969	7623.479	47.782	0.415	
16.969	7623.458	40.782	0.364	
16.969	7623.437	42.871	0.370	
16.969	7623.415	44.759	0.402	
16.969	7623.394	56.532	0.442	
16.969	7623.372	44.226	0.469	
16.969	7623.351	50.625	0.413	
16.969	7623.330	41.342	0.415	
16.969	7623.308	53.833	0.484	
16.969	7623.287	43.263	0.381	
16.969	7623.265	48.316	0.412	
16.968	7623.244	44.343	0.388	
16.968	7623.223	47.458	0.360	
16.968	7623.201	43.714	0.381	
16.968	7623.180	47.418	0.373	
16.968	7623.159	50.293	0.406	
16.968	7623.137	50.972	0.433	
16.968	7623.116	48.664	0.384	
16.968	7623.095	45.764	0.376	
16.968	7623.073	45.762	0.388	
16.968	7623.052	57.661	0.473	
16.968	7623.031	51.199	0.431	
16.968	7623.009	44.979	0.470	
16.968	7622.988	42.013	0.367	
16.967	7622.967	48.481	0.434	
16.967	7622.945	46.668	0.384	
16.967	7622.924	47.568	0.397	
16.967	7622.903	42.328	0.417	
16.967	7622.881	42.971	0.362	
16.967	7622.860	51.648	0.373	
16.967	7622.839	46.358	0.407	
16.967	7622.817	46.333	0.417	
16.967	7622.796	42.946	0.340	
16.967	7622.775	46.421	0.385	
16.967	7622.753	44.322	0.409	
16.967	7622.732	51.297	0.457	
16.967	7622.711	49.058	0.421	
16.967	7622.690	43.799	0.401	
16.966	7622.668	48.662	0.394	
16.966	7622.647	44.891	0.385	
16.966	7622.626	46.544	0.408	
16.966	7622.604	48.988	0.430	
16.966	7622.583	46.476	0.409	
16.966	7622.562	51.579	0.444	
16.966	7622.541	49.762	0.475	
16.966	7622.519	48.861	0.441	
16.966	7622.498	47.784	0.421	
16.966	7622.477	51.770	0.368	
16.966	7622.456	50.012	0.390	
16.966	7622.435	46.445	0.470	
16.966	7622.413	51.894	0.429	
16.965	7622.392	49.180	0.353	
16.965	7622.371	44.553	0.440	
16.965	7622.350	50.981	0.379	
16.965	7622.329	48.960	0.381	
16.965	7622.307	44.741	0.418	
16.965	7622.286	49.766	0.391	
16.965	7622.265	51.897	0.373	
16.965	7622.244	41.336	0.314	
16.965	7622.223	60.591	0.427	
16.965	7622.202	51.820	0.483	
16.965	7622.180	45.838	0.457	
16.965	7622.159	52.597	0.432	
16.965	7622.138	49.037	0.374	
16.965	7622.117	49.499	0.409	
16.964	7622.096	54.304	0.460	
16.964	7622.075	39.574	0.464	
16.964	7622.054	52.581	0.401	
16.964	7622.032	41.052	0.438	
16.964	7622.011	39.259	0.400	
16.964	7621.990	44.551	0.417	
16.964	7621.969	41.002	0.384	
16.964	7621.948	45.798	0.336	
16.964	7621.927	54.927	0.397	
16.964	7621.906	38.755	0.352	
16.964	7621.885	42.370	0.340	
16.964	7621.863	59.703	0.413	
16.964	7621.842	65.258	0.498	
16.963	7621.821	50.133	0.485	
16.963	7621.800	50.204	0.516	
16.963	7621.779	47.135	0.383	
16.963	7621.758	59.184	0.481	
16.963	7621.737	47.561	0.345	
16.963	7621.716	48.587	0.404	
16.963	7621.694	51.303	0.417	
16.963	7621.673	59.221	0.524	
16.963	7621.652	45.562	0.399	
16.963	7621.631	48.797	0.418	
16.963	7621.610	46.622	0.376	
16.963	7621.589	48.889	0.491	
16.963	7621.568	47.302	0.371	
16.963	7621.546	41.365	0.394	
16.962	7621.525	45.461	0.471	
16.962	7621.504	50.145	0.436	
16.962	7621.483	43.289	0.442	
16.962	7621.462	41.983	0.465	
16.962	7621.440	59.554	0.483	
16.962	7621.419	51.187	0.477	
16.962	7621.398	52.095	0.379	
16.962	7621.377	53.407	0.457	
16.962	7621.356	43.675	0.382	
16.962	7621.334	47.324	0.442	
16.962	7621.313	46.543	0.485	
16.962	7621.292	37.984	0.376	
16.962	7621.271	52.065	0.500	
16.961	7621.249	36.083	0.357	
16.961	7621.228	48.152	0.458	
16.961	7621.207	48.623	0.438	
16.961	7621.185	53.107	0.395	
16.961	7621.164	43.963	0.409	
16.961	7621.143	39.695	0.397	
16.961	7621.122	46.357	0.390	
16.961	7621.100	57.145	0.386	
16.961	7621.079	36.085	0.310	
16.961	7621.057	54.093	0.379	
16.961	7621.036	53.234	0.432	
16.961	7621.015	48.801	0.452	
16.961	7620.993	41.063	0.354	
16.960	7620.972	49.950	0.358	
16.960	7620.950	44.968	0.502	
16.960	7620.929	41.163	0.373	
16.960	7620.907	46.136	0.345	
16.960	7620.886	59.686	0.478	
16.960	7620.865	44.895	0.446	
16.960	7620.843	74.398	0.529	
16.960	7620.821	44.138	0.418	
16.960	7620.800	50.832	0.457	
16.960	7620.778	52.719	0.376	
16.960	7620.757	47.949	0.445	
16.960	7620.735	41.139	0.319	
16.960	7620.714	42.875	0.328	
16.960	7620.692	44.214	0.311	
16.959	7620.670	43.672	0.315	
16.959	7620.649	49.013	0.399	
16.959	7620.627	50.222	0.396	
16.959	7620.605	45.708	0.333	
16.959	7620.583	40.701	0.427	
16.959	7620.562	56.603	0.559	
16.959	7620.540	51.738	0.444	
16.959	7620.518	54.917	0.419	
16.959	7620.496	72.301	0.436	
16.959	7620.475	52.324	0.373	
16.959	7620.453	56.981	0.402	
16.959	7620.431	56.912	0.321	
16.959	7620.409	50.507	0.386	
16.958	7620.387	43.358	0.414	
16.958	7620.365	45.132	0.414	
16.958	7620.343	56.487	0.451	
16.958	7620.322	44.607	0.347	
16.958	7620.300	54.905	0.460	
16.958	7620.278	51.577	0.528	
16.958	7620.256	45.282	0.316	
16.958	7620.234	56.215	0.430	
16.958	7620.212	64.898	0.510	
16.958	7620.190	40.061	0.388	
16.958	7620.168	37.676	0.323	
16.958	7620.146	47.696	0.383	
16.958	7620.124	44.021	0.494	
16.958	7620.103	26.235	0.230	
16.957	7620.081	65.848	0.469	
16.957	7620.059	51.579	0.424	
16.957	7620.037	47.019	0.384	
16.957	7620.015	40.178	0.305	
16.957	7619.993	43.180	0.357	
16.957	7619.971	42.048	0.378	
16.957	7619.950	50.857	0.430	
16.957	7619.928	45.649	0.380	
16.957	7619.906	48.380	0.384	
16.957	7619.884	48.303	0.433	
16.957	7619.862	51.338	0.532	
16.957	7619.841	50.911	0.321	
16.957	7619.819	43.370	0.379	
16.956	7619.797	32.675	0.286	
16.956	7619.776	43.535	0.282	
16.956	7619.754	38.875	0.321	
16.956	7619.732	55.150	0.362	
16.956	7619.711	52.027	0.515	
16.956	7619.689	49.189	0.393	
16.956	7619.668	38.255	0.324	
16.956	7619.646	54.059	0.348	
16.956	7619.625	61.225	0.433	
16.956	7619.603	41.349	0.373	
16.956	7619.582	49.207	0.431	
16.956	7619.561	44.176	0.405	
16.956	7619.539	54.594	0.477	
16.955	7619.518	41.508	0.300	
16.955	7619.497	39.117	0.351	
16.955	7619.476	41.742	0.387	
16.955	7619.454	54.875	0.414	
16.955	7619.433	65.706	0.448	
16.955	7619.412	57.184	0.419	
16.955	7619.391	51.101	0.332	
16.955	7619.370	58.923	0.388	
16.955	7619.349	51.583	0.417	
16.955	7619.328	50.757	0.495	
16.955	7619.308	39.132	0.399	
16.955	7619.287	51.134	0.419	
16.955	7619.266	46.994	0.499	
16.955	7619.246	46.359	0.369	
16.954	7619.225	54.658	0.308	
16.954	7619.204	52.050	0.438	
16.954	7619.184	35.840	0.312	
16.954	7619.163	43.955	0.359	
16.954	7619.143	41.105	0.365	
16.954	7619.123	49.221	0.357	
16.954	7619.102	59.809	0.449	
16.954	7619.082	34.817	0.306	
16.954	7619.062	61.306	0.411	
16.954	7619.042	40.264	0.306	
16.954	7619.022	48.459	0.421	
16.954	7619.002	48.034	0.340	
16.954	7618.982	56.963	0.399	
16.953	7618.963	45.745	0.367	
16.953	7618.943	62.935	0.438	
16.953	7618.923	43.478	0.444	
16.953	7618.904	45.650	0.409	
16.953	7618.884	39.327	0.377	
16.953	7618.865	57.939	0.415	
16.953	7618.845	51.260	0.393	
16.953	7618.826	48.696	0.346	
16.953	7618.807	42.214	0.394	
16.953	7618.788	47.407	0.459	
16.953	7618.769	47.794	0.301	
16.953	7618.750	43.491	0.312	
16.953	7618.731	51.407	0.354	
16.953	7618.712	44.596	0.344	
16.952	7618.693	39.788	0.294	
16.952	7618.675	46.344	0.355	
16.952	7618.656	48.199	0.440	
16.952	7618.638	50.874	0.422	
16.952	7618.619	52.744	0.343	
16.952	7618.601	43.548	0.389	
16.952	7618.582	42.617	0.350	
16.952	7618.564	39.569	0.384	
16.952	7618.546	49.505	0.475	
16.952	7618.527	54.010	0.409	
16.952	7618.509	55.486	0.457	
16.952	7618.491	52.142	0.394	
16.952	7618.473	47.602	0.407	
16.951	7618.455	44.683	0.332	
16.951	7618.437	46.367	0.378	
16.951	7618.419	45.157	0.397	
16.951	7618.401	40.428	0.339	
16.951	7618.383	53.381	0.379	
16.951	7618.365	50.330	0.327	
16.951	7618.347	57.105	0.422	
16.951	7618.329	43.096	0.314	
16.951	7618.311	45.861	0.327	
16.951	7618.294	37.777	0.372	
16.951	7618.276	49.319	0.352	
16.951	7618.258	46.336	0.398	
16.951	7618.241	46.382	0.382	
16.951	7618.223	48.077	0.411	
16.950	7618.205	47.489	0.372	
16.950	7618.188	45.822	0.407	
16.950	7618.170	54.718	0.407	
16.950	7618.152	38.930	0.373	
16.950	7618.135	41.092	0.387	
16.950	7618.117	51.229	0.366	
16.950	7618.100	58.003	0.404	
16.950	7618.082	47.828	0.420	
16.950	7618.065	54.449	0.495	
16.950	7618.047	43.645	0.351	
16.950	7618.029	40.214	0.367	
16.950	7618.012	45.057	0.413	
16.950	7617.994	46.634	0.385	
16.949	7617.977	48.656	0.312	
16.949	7617.959	50.000	0.418	
16.949	7617.942	42.038	0.351	
16.949	7617.924	58.545	0.461	
16.949	7617.907	38.088	0.431	
16.949	7617.889	58.167	0.429	
16.949	7617.871	38.094	0.308	
16.949	7617.854	53.330	0.465	
16.949	7617.836	41.714	0.404	
16.949	7617.819	45.191	0.322	
16.949	7617.801	46.340	0.306	
16.949	7617.783	55.162	0.528	
16.949	7617.766	50.046	0.384	
16.948	7617.748	59.253	0.428	
16.948	7617.730	40.846	0.312	
16.948	7617.712	47.725	0.371	
16.948	7617.695	45.698	0.369	
16.948	7617.677	54.878	0.433	
16.948	7617.659	40.349	0.278	
16.948	7617.641	61.688	0.479	
16.948	7617.623	54.472	0.400	
16.948	7617.605	50.588	0.350	
16.948	7617.587	40.970	0.337	
16.948	7617.569	59.953	0.481	
16.948	7617.551	35.246	0.305	
16.948	7617.533	54.142	0.436	
16.948	7617.515	38.469	0.350	
16.947	7617.497	48.260	0.378	
16.947	7617.478	39.733	0.412	
16.947	7617.460	41.616	0.456	
16.947	7617.442	41.614	0.290	
16.947	7617.423	48.817	0.459	
16.947	7617.405	32.495	0.340	
16.947	7617.386	57.169	0.466	
16.947	7617.368	50.905	0.397	
16.947	7617.349	41.538	0.361	
16.947	7617.330	46.467	0.420	
16.947	7617.311	42.399	0.380	
16.947	7617.293	67.298	0.471	
16.947	7617.274	46.826	0.429	
16.946	7617.255	50.822	0.443	
16.946	7617.236	58.927	0.539	
16.946	7617.217	41.342	0.393	
16.946	7617.197	46.188	0.332	
16.946	7617.178	39.162	0.294	
16.946	7617.159	48.713	0.389	
16.946	7617.139	33.308	0.287	
16.946	7617.120	42.005	0.429	
16.946	7617.100	53.329	0.416	
16.946	7617.081	40.940	0.410	
16.946	7617.061	57.457	0.428	
16.946	7617.041	48.721	0.376	
16.946	7617.021	51.814	0.438	
16.946	7617.002	39.228	0.376	
16.945	7616.982	41.754	0.454	
16.945	7616.962	51.096	0.458	
16.945	7616.941	48.931	0.542	
16.945	7616.921	47.184	0.355	
16.945	7616.901	63.302	0.404	
16.945	7616.881	38.335	0.271	
16.945	7616.860	46.493	0.440	
16.945	7616.840	38.304	0.311	
16.945	7616.819	53.610	0.366	
16.945	7616.799	39.940	0.352	
16.945	7616.778	52.374	0.446	
16.945	7616.758	40.882	0.377	
16.945	7616.737	48.379	0.410	
16.944	7616.716	42.224	0.384	
16.944	7616.696	48.736	0.386	
16.944	7616.675	55.100	0.430	
16.944	7616.654	48.217	0.412	
16.944	7616.633	40.041	0.323	
16.944	7616.612	48.437	0.465	
16.944	7616.591	40.824	0.344	
16.944	7616.570	49.644	0.343	
16.944	7616.549	45.315	0.371	
16.944	7616.528	53.298	0.411	
16.944	7616.506	57.819	0.437	
16.944	7616.485	36.963	0.348	
16.944	7616.464	49.786	0.433	
16.943	7616.443	44.820	0.320	
16.943	7616.421	44.451	0.400	
16.943	7616.400	42.648	0.355	
16.943	7616.379	45.251	0.373	
16.943	7616.357	46.768	0.386	
16.943	7616.336	35.462	0.299	
16.943	7616.314	53.615	0.399	
16.943	7616.293	42.377	0.332	
16.943	7616.271	50.367	0.447	
16.943	7616.250	48.606	0.346	
16.943	7616.228	50.622	0.393	
16.943	7616.207	51.532	0.399	
16.943	7616.185	47.638	0.500	
16.943	7616.163	48.628	0.389	
16.942	7616.142	50.133	0.422	
16.942	7616.120	52.211	0.443	
16.942	7616.098	50.866	0.406	
16.942	7616.077	41.724	0.354	
16.942	7616.055	52.142	0.471	
16.942	7616.033	47.911	0.383	
16.942	7616.012	46.442	0.456	
16.942	7615.990	43.332	0.383	
16.942	7615.968	47.429	0.451	
16.942	7615.946	49.575	0.429	
16.942	7615.925	50.976	0.430	
16.942	7615.903	55.103	0.465	
16.942	7615.881	41.025	0.367	
16.941	7615.859	47.677	0.396	
16.941	7615.838	51.199	0.338	
16.941	7615.816	60.433	0.403	
16.941	7615.794	47.360	0.402	
16.941	7615.772	49.672	0.396	
16.941	7615.751	43.716	0.344	
16.941	7615.729	43.402	0.329	
16.941	7615.707	48.916	0.482	
16.941	7615.685	46.130	0.391	
16.941	7615.664	48.002	0.389	
16.941	7615.642	51.732	0.428	
16.941	7615.620	41.446	0.350	
16.941	7615.599	42.756	0.411	
16.941	7615.577	45.264	0.419	
16.940	7615.555	49.250	0.377	
16.940	7615.534	47.666	0.388	
16.940	7615.512	42.789	0.359	
16.940	7615.490	40.429	0.302	
16.940	7615.469	46.010	0.336	
16.940	7615.447	41.386	0.396	
16.940	7615.426	46.385	0.386	
16.940	7615.404	42.918	0.329	
16.940	7615.383	53.897	0.411	
16.940	7615.361	54.418	0.343	
16.940	7615.340	39.557	0.358	
16.940	7615.318	45.227	0.463	
16.940	7615.297	56.639	0.366	
16.939	7615.275	51.145	0.391	
16.939	7615.254	50.681	0.399	
16.939	7615.233	47.722	0.364	
16.939	7615.211	40.878	0.362	
16.939	7615.190	51.736	0.355	
16.939	7615.169	47.272	0.380	
16.939	7615.147	52.246	0.379	
16.939	7615.126	48.558	0.380	
16.939	7615.105	48.561	0.381	
16.939	7615.084	50.387	0.398	
16.939	7615.062	47.148	0.419	
16.939	7615.041	42.770	0.355	
16.939	7615.020	54.622	0.420	
16.939	7614.999	39.898	0.277	
16.938	7614.978	54.137	0.378	
16.938	7614.957	49.810	0.393	
16.938	7614.935	47.241	0.366	
16.938	7614.914	54.023	0.374	
16.938	7614.893	47.463	0.355	
16.938	7614.872	54.450	0.359	
16.938	7614.851	50.205	0.366	
16.938	7614.830	46.007	0.377	
16.938	7614.809	45.937	0.370	
16.938	7614.788	48.183	0.403	
16.938	7614.767	49.722	0.399	
16.938	7614.746	40.118	0.342	
16.938	7614.725	45.250	0.336	
16.937	7614.704	42.938	0.354	
16.937	7614.683	45.261	0.336	
16.937	7614.662	42.908	0.349	
16.937	7614.641	46.268	0.392	
16.937	7614.620	51.620	0.410	
16.937	7614.599	47.903	0.382	
16.937	7614.578	52.937	0.412	
16.937	7614.557	50.695	0.370	
16.937	7614.536	41.538	0.364	
16.937	7614.515	50.445	0.347	
16.937	7614.494	46.470	0.396	
16.937	7614.473	44.346	0.350	
16.937	7614.452	45.727	0.382	
16.936	7614.431	48.482	0.400	
16.936	7614.410	53.115	0.417	
16.936	7614.389	46.074	0.310	
16.936	7614.368	44.185	0.356	
16.936	7614.348	50.183	0.356	
16.936	7614.327	55.378	0.431	
16.936	7614.306	45.675	0.348	
16.936	7614.285	44.374	0.355	
16.936	7614.264	47.042	0.352	
16.936	7614.243	54.629	0.394	
16.936	7614.222	46.798	0.360	
16.936	7614.201	51.589	0.355	
16.936	7614.181	44.860	0.363	
16.936	7614.160	49.738	0.381	
16.935	7614.139	50.776	0.327	
16.935	7614.118	49.061	0.348	
16.935	7614.097	46.866	0.345	
16.935	7614.076	49.112	0.401	
16.935	7614.055	51.332	0.372	
16.935	7614.035	49.895	0.399	
16.935	7614.014	45.245	0.394	
16.935	7613.993	46.589	0.356	
16.935	7613.972	50.793	0.340	
16.935	7613.951	54.874	0.396	
16.935	7613.930	46.352	0.336	
16.935	7613.909	43.817	0.335	
16.935	7613.888	48.192	0.354	
16.934	7613.868	48.702	0.345	
16.934	7613.847	43.093	0.323	
16.934	7613.826	50.779	0.385	
16.934	7613.805	46.665	0.343	
16.934	7613.784	50.522	0.384	
16.934	7613.763	44.466	0.334	
16.934	7613.742	52.119	0.403	
16.934	7613.721	41.354	0.338	
